hashtag_H   cluster_C_leader(userID)   relative_frequency_H_C  frequency_H_in_C  frequency_H_overall   count_H_in_C   count_tweets_in_C   count_H_entire_dataset    count_tweets_entire_dataset
UrgencyofEbola	139109800	3.6747830529	.0017391304	.0004732607	1	575	1	2113
gottaloveher	145499533	3.6747830529	.0017391304	.0004732607	1	575	1	2113
Legends	145499533	3.6747830529	.0017391304	.0004732607	1	575	1	2113
MaryJBlige	145499533	3.6747830529	.0017391304	.0004732607	1	575	1	2113
LNPCorruptionParty	159021888	2.7560870513	.0052173913	.0018930430	3	575	4	2113
"QandA,auspol,Australia"	159021888	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"UselessLNP,UselessPM,CallTheElectionFFFFFFhead"	159021888	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"Bucha,StandWithUkraine"	163018653	3.6747830529	.0017391304	.0004732607	1	575	1	2113
SlavaUkraine	163018653	1.8373913323	.0017391304	.0009465215	1	575	2	2113
StandWithUkriane	163018653	.9186956661	.0017391304	.0018930430	1	575	4	2113
"Big12,JaMorant,NBAALLSTAR"	178580925	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"FredVanVleet,NBAAIIStar"	178580925	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"WeTheNorth,FredVanvleet,NBAAllStar"	178580925	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"ZachLaVine,NBAAllStar"	178580925	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"AlboForPM,vote1Labor"	225779417	1.2249275117	.0017391304	.0014197823	1	575	3	2113
"CompletePsycho,ScottyTheCompletePsycho,ScottyTheCreep,ToxicScotty"	225779417	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"ScottyfromMarketing,RATs,vaccine,PM"	225779417	3.6747830529	.0017391304	.0004732607	1	575	1	2113
Bigot	234694571	3.6747830529	.0017391304	.0004732607	1	575	1	2113
ProportionalRepresentation	234694571	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"ToriesUnfitToGovern,JohnsonOut30"	234694571	3.6747830529	.0017391304	.0004732607	1	575	1	2113
AlboForPM	254515782	1.6332367058	.0139130434	.0085186938	8	575	18	2113
AlboForPM	254515782	1.6332367058	.0139130434	.0085186938	8	575	18	2113
"AlboForPM,auspol,insiders"	254515782	3.6747830529	.0017391304	.0004732607	1	575	1	2113
auspol	254515782	1.7877320801	.0626086956	.0350212967	36	575	74	2113
auspol	254515782	1.7877320801	.0626086956	.0350212967	36	575	74	2113
auspol	255369151	1.7877320801	.0626086956	.0350212967	36	575	74	2113
"MrSpeakerMrSpeakerMrSpeakerMrSpeaker,Morrison,BootLNPOut,2022Election,VoteLabor,AlboForPM"	255369151	3.6747830529	.0017391304	.0004732607	1	575	1	2113
ScottyDoesntGiveARats	255369151	3.6747830529	.0017391304	.0004732607	1	575	1	2113
FollowMeDon	255812611	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"MerrickGarland,FireMerrickGarland"	255812611	3.6747830529	.0017391304	.0004732607	1	575	1	2113
